source,market,date,split
leaprate,gold,2020-09-03,train
leaprate,gold,2020-09-10,train
leaprate,gold,2020-09-11,train
leaprate,gold,2020-09-14,train
leaprate,gold,2020-09-16,train
leaprate,gold,2020-09-18,train
leaprate,gold,2020-09-21,train
leaprate,gold,2020-09-23,train
leaprate,gold,2020-09-24,train
leaprate,gold,2020-09-29,train
leaprate,gold,2020-09-30,train
leaprate,gold,2020-10-02,train
leaprate,gold,2020-10-08,train
leaprate,gold,2020-10-09,train
leaprate,gold,2020-10-12,train
leaprate,gold,2020-10-14,train
leaprate,gold,2020-10-16,train
leaprate,gold,2020-10-19,train
leaprate,gold,2020-10-20,train
leaprate,gold,2020-10-22,train
leaprate,gold,2020-10-23,train
leaprate,gold,2020-10-30,train
leaprate,gold,2020-11-03,train
leaprate,gold,2020-11-05,train
leaprate,gold,2020-11-06,train
leaprate,gold,2020-11-10,train
leaprate,gold,2020-11-12,train
leaprate,gold,2020-11-17,train
leaprate,gold,2020-11-18,train
leaprate,gold,2020-11-19,train
leaprate,gold,2020-11-24,train
leaprate,gold,2020-11-27,train
leaprate,gold,2020-11-30,train
leaprate,gold,2020-12-01,train
leaprate,gold,2020-12-02,train
leaprate,gold,2020-12-04,train
leaprate,gold,2020-12-07,train
leaprate,gold,2020-12-08,train
leaprate,gold,2020-12-09,train
leaprate,gold,2020-12-11,train
leaprate,gold,2020-12-15,train
leaprate,gold,2020-12-16,train
leaprate,gold,2020-12-17,train
leaprate,gold,2020-12-21,train
leaprate,gold,2020-12-23,train
leaprate,gold,2021-01-07,train
leaprate,gold,2021-01-19,train
leaprate,gold,2021-01-21,train
leaprate,gold,2021-01-26,train
leaprate,gold,2021-02-04,train
leaprate,gold,2021-02-05,train
leaprate,gold,2021-02-09,train
leaprate,gold,2021-02-16,train
leaprate,gold,2021-02-17,train
leaprate,gold,2021-02-18,train
leaprate,gold,2021-02-19,train
leaprate,gold,2021-02-22,train
leaprate,gold,2021-02-26,train
leaprate,gold,2021-03-02,train
leaprate,gold,2021-03-04,train
leaprate,gold,2021-03-05,train
leaprate,gold,2021-03-11,train
leaprate,gold,2021-03-12,train
leaprate,gold,2021-03-16,train
leaprate,gold,2021-03-17,train
leaprate,gold,2021-03-18,train
leaprate,gold,2021-03-24,train
leaprate,gold,2021-03-25,train
leaprate,gold,2021-03-30,train
leaprate,gold,2021-03-31,train
leaprate,gold,2021-04-01,train
leaprate,gold,2021-04-02,train
leaprate,gold,2021-04-06,train
leaprate,gold,2021-04-07,train
leaprate,gold,2021-04-09,train
leaprate,gold,2021-04-12,train
leaprate,gold,2021-04-16,train
leaprate,gold,2021-04-19,train
leaprate,gold,2021-04-21,train
leaprate,gold,2021-04-28,train
leaprate,gold,2021-05-05,train
leaprate,gold,2021-05-10,train
leaprate,gold,2021-05-17,train
leaprate,gold,2021-05-18,train
leaprate,gold,2021-05-19,train
leaprate,gold,2021-05-21,train
leaprate,gold,2021-05-27,train
leaprate,gold,2021-06-04,train
leaprate,gold,2021-06-18,train
leaprate,gold,2021-06-22,train
leaprate,gold,2021-06-24,validate
leaprate,gold,2021-06-29,validate
leaprate,gold,2021-06-30,validate
leaprate,gold,2021-07-06,validate
leaprate,gold,2021-07-07,validate
leaprate,gold,2021-07-09,validate
leaprate,gold,2021-07-14,validate
leaprate,gold,2021-07-15,validate
leaprate,gold,2021-07-20,validate
leaprate,gold,2021-07-22,validate
leaprate,gold,2021-07-26,validate
leaprate,gold,2021-07-27,validate
leaprate,gold,2021-07-29,validate
leaprate,gold,2021-07-30,validate
leaprate,gold,2021-08-02,validate
leaprate,gold,2021-08-05,validate
leaprate,gold,2021-08-06,validate
leaprate,gold,2021-08-09,validate
leaprate,gold,2022-02-14,validate
leaprate,gold,2022-02-15,validate
leaprate,gold,2022-02-17,validate
leaprate,gold,2022-02-18,validate
leaprate,gold,2022-02-24,validate
leaprate,gold,2022-03-01,validate
leaprate,gold,2022-03-03,validate
leaprate,gold,2022-03-04,validate
leaprate,gold,2022-03-09,validate
leaprate,gold,2022-03-10,validate
leaprate,gold,2022-03-11,validate
leaprate,gold,2022-03-14,test
leaprate,gold,2022-03-17,test
leaprate,gold,2022-03-22,test
leaprate,gold,2022-03-24,test
leaprate,gold,2022-03-29,test
leaprate,gold,2022-03-31,test
leaprate,gold,2022-04-05,test
leaprate,gold,2022-04-08,test
leaprate,gold,2022-04-11,test
leaprate,gold,2022-04-13,test
leaprate,gold,2022-05-03,test
leaprate,gold,2022-05-10,test
leaprate,gold,2022-05-11,test
leaprate,gold,2022-05-12,test
leaprate,gold,2022-05-18,test
leaprate,gold,2022-05-24,test
leaprate,gold,2022-05-25,test
leaprate,gold,2022-05-31,test
leaprate,gold,2022-06-01,test
leaprate,gold,2022-06-09,test
leaprate,gold,2022-06-13,test
leaprate,gold,2022-06-14,test
leaprate,gold,2022-06-15,test
leaprate,gold,2022-06-21,test
leaprate,gold,2022-07-25,test
leaprate,gold,2022-09-20,test
leaprate,gold,2022-10-03,test
leaprate,gold,2023-01-10,test
leaprate,gold,2023-01-31,test
leaprate,oil,2019-04-30,train
leaprate,oil,2019-05-10,train
leaprate,oil,2019-06-11,train
leaprate,oil,2019-06-21,train
leaprate,oil,2019-06-25,train
leaprate,oil,2019-06-27,train
leaprate,oil,2019-08-08,train
leaprate,oil,2019-08-12,train
leaprate,oil,2019-08-28,train
leaprate,oil,2019-09-12,train
leaprate,oil,2019-10-09,train
leaprate,oil,2019-10-24,train
leaprate,oil,2019-11-18,train
leaprate,oil,2019-11-27,train
leaprate,oil,2019-12-10,train
leaprate,oil,2020-01-03,train
leaprate,oil,2020-01-08,train
leaprate,oil,2020-01-17,train
leaprate,oil,2020-01-22,train
leaprate,oil,2020-01-23,train
leaprate,oil,2020-01-24,train
leaprate,oil,2020-01-27,train
leaprate,oil,2020-01-28,train
leaprate,oil,2020-01-29,train
leaprate,oil,2020-02-04,train
leaprate,oil,2020-02-05,train
leaprate,oil,2020-02-07,train
leaprate,oil,2020-02-10,train
leaprate,oil,2020-02-11,train
leaprate,oil,2020-02-13,train
leaprate,oil,2020-03-03,train
leaprate,oil,2020-03-05,train
leaprate,oil,2020-03-09,train
leaprate,oil,2020-03-12,train
leaprate,oil,2020-03-17,train
leaprate,oil,2020-03-19,train
leaprate,oil,2020-03-20,train
leaprate,oil,2020-03-23,train
leaprate,oil,2020-03-26,train
leaprate,oil,2020-04-06,train
leaprate,oil,2020-04-13,train
leaprate,oil,2020-04-21,train
leaprate,oil,2020-04-23,train
leaprate,oil,2020-04-28,train
leaprate,oil,2020-04-29,train
leaprate,oil,2020-05-05,train
leaprate,oil,2020-05-21,train
leaprate,oil,2020-06-02,train
leaprate,oil,2020-06-05,train
leaprate,oil,2020-06-15,train
leaprate,oil,2020-07-16,train
leaprate,oil,2020-09-18,train
leaprate,oil,2020-10-13,train
leaprate,oil,2020-11-10,train
leaprate,oil,2020-11-11,train
leaprate,oil,2020-11-16,train
leaprate,oil,2020-11-23,train
leaprate,oil,2020-11-25,train
leaprate,oil,2020-12-14,train
leaprate,oil,2020-12-22,train
leaprate,oil,2021-01-06,train
leaprate,oil,2021-01-07,train
leaprate,oil,2021-01-12,train
leaprate,oil,2021-01-14,train
leaprate,oil,2021-01-18,train
leaprate,oil,2021-01-19,train
leaprate,oil,2021-01-20,train
leaprate,oil,2021-01-21,train
leaprate,oil,2021-01-25,train
leaprate,oil,2021-02-04,train
leaprate,oil,2021-02-08,train
leaprate,oil,2021-02-10,train
leaprate,oil,2021-02-15,train
leaprate,oil,2021-02-25,train
leaprate,oil,2021-03-01,train
leaprate,oil,2021-03-03,train
leaprate,oil,2021-03-05,train
leaprate,oil,2021-03-09,train
leaprate,oil,2021-03-23,train
leaprate,oil,2021-03-29,train
leaprate,oil,2021-04-08,train
leaprate,oil,2021-05-24,train
leaprate,oil,2021-06-10,train
leaprate,oil,2021-06-15,train
leaprate,oil,2021-06-16,train
leaprate,oil,2021-06-17,train
leaprate,oil,2021-06-21,train
leaprate,oil,2021-06-23,train
leaprate,oil,2021-06-28,train
leaprate,oil,2021-07-01,train
leaprate,oil,2021-07-02,train
leaprate,oil,2021-07-05,train
leaprate,oil,2021-07-08,train
leaprate,oil,2021-07-13,train
leaprate,oil,2021-07-16,train
leaprate,oil,2021-07-19,train
leaprate,oil,2021-07-21,train
leaprate,oil,2021-07-28,train
leaprate,oil,2021-08-02,train
leaprate,oil,2021-08-03,train
leaprate,oil,2021-08-04,train
leaprate,oil,2021-08-05,train
leaprate,oil,2021-08-10,train
leaprate,oil,2021-08-11,train
leaprate,oil,2021-08-12,train
leaprate,oil,2022-02-14,train
leaprate,oil,2022-02-15,train
leaprate,oil,2022-02-16,train
leaprate,oil,2022-02-17,train
leaprate,oil,2022-02-22,train
leaprate,oil,2022-02-25,train
leaprate,oil,2022-03-03,train
leaprate,oil,2022-03-04,train
leaprate,oil,2022-03-08,train
leaprate,oil,2022-03-09,train
leaprate,oil,2022-03-10,validate
leaprate,oil,2022-03-15,validate
leaprate,oil,2022-03-18,validate
leaprate,oil,2022-03-21,validate
leaprate,oil,2022-04-06,validate
leaprate,oil,2022-04-07,validate
leaprate,oil,2022-04-14,validate
leaprate,oil,2022-05-04,validate
leaprate,oil,2022-05-13,validate
leaprate,oil,2022-05-31,validate
leaprate,oil,2022-06-01,validate
leaprate,oil,2022-06-14,validate
leaprate,oil,2022-06-29,validate
leaprate,oil,2022-07-12,validate
leaprate,oil,2022-07-26,test
leaprate,oil,2022-08-02,test
leaprate,oil,2022-08-03,test
leaprate,oil,2022-08-08,test
leaprate,oil,2022-08-18,test
leaprate,oil,2022-11-23,test
leaprate,oil,2022-11-28,test
leaprate,oil,2022-11-29,test
leaprate,oil,2022-12-06,test
leaprate,oil,2022-12-23,test
leaprate,oil,2023-01-09,test
leaprate,oil,2023-01-11,test
leaprate,oil,2023-01-18,test
leaprate,oil,2023-01-20,test
totalfarmmarketing,cattle,2021-12-02,train
totalfarmmarketing,cattle,2022-01-14,train
totalfarmmarketing,cattle,2022-01-18,train
totalfarmmarketing,cattle,2022-01-19,train
totalfarmmarketing,cattle,2022-01-20,train
totalfarmmarketing,cattle,2022-01-21,train
totalfarmmarketing,cattle,2022-01-24,train
totalfarmmarketing,cattle,2022-01-25,train
totalfarmmarketing,cattle,2022-01-26,train
totalfarmmarketing,cattle,2022-01-27,train
totalfarmmarketing,cattle,2022-01-28,train
totalfarmmarketing,cattle,2022-01-31,train
totalfarmmarketing,cattle,2022-02-01,train
totalfarmmarketing,cattle,2022-02-02,train
totalfarmmarketing,cattle,2022-02-03,train
totalfarmmarketing,cattle,2022-02-04,train
totalfarmmarketing,cattle,2022-02-07,train
totalfarmmarketing,cattle,2022-02-08,train
totalfarmmarketing,cattle,2022-02-09,train
totalfarmmarketing,cattle,2022-02-10,train
totalfarmmarketing,cattle,2022-02-11,train
totalfarmmarketing,cattle,2022-02-14,train
totalfarmmarketing,cattle,2022-02-15,train
totalfarmmarketing,cattle,2022-02-16,train
totalfarmmarketing,cattle,2022-02-17,train
totalfarmmarketing,cattle,2022-02-18,train
totalfarmmarketing,cattle,2022-02-22,train
totalfarmmarketing,cattle,2022-02-23,train
totalfarmmarketing,cattle,2022-02-24,train
totalfarmmarketing,cattle,2022-02-25,train
totalfarmmarketing,cattle,2022-02-28,train
totalfarmmarketing,cattle,2022-03-01,train
totalfarmmarketing,cattle,2022-03-02,train
totalfarmmarketing,cattle,2022-03-03,train
totalfarmmarketing,cattle,2022-03-04,train
totalfarmmarketing,cattle,2022-03-07,train
totalfarmmarketing,cattle,2022-03-08,train
totalfarmmarketing,cattle,2022-03-09,train
totalfarmmarketing,cattle,2022-03-10,train
totalfarmmarketing,cattle,2022-03-11,train
totalfarmmarketing,cattle,2022-03-14,train
totalfarmmarketing,cattle,2022-03-15,train
totalfarmmarketing,cattle,2022-03-16,train
totalfarmmarketing,cattle,2022-03-17,train
totalfarmmarketing,cattle,2022-03-18,train
totalfarmmarketing,cattle,2022-03-21,train
totalfarmmarketing,cattle,2022-03-22,train
totalfarmmarketing,cattle,2022-03-23,train
totalfarmmarketing,cattle,2022-03-24,train
totalfarmmarketing,cattle,2022-03-25,train
totalfarmmarketing,cattle,2022-03-28,train
totalfarmmarketing,cattle,2022-03-29,train
totalfarmmarketing,cattle,2022-03-30,train
totalfarmmarketing,cattle,2022-03-31,train
totalfarmmarketing,cattle,2022-04-01,train
totalfarmmarketing,cattle,2022-04-04,train
totalfarmmarketing,cattle,2022-04-05,train
totalfarmmarketing,cattle,2022-04-06,train
totalfarmmarketing,cattle,2022-04-07,train
totalfarmmarketing,cattle,2022-04-08,train
totalfarmmarketing,cattle,2022-04-11,train
totalfarmmarketing,cattle,2022-04-12,train
totalfarmmarketing,cattle,2022-04-13,train
totalfarmmarketing,cattle,2022-04-14,train
totalfarmmarketing,cattle,2022-04-18,train
totalfarmmarketing,cattle,2022-04-19,train
totalfarmmarketing,cattle,2022-04-20,train
totalfarmmarketing,cattle,2022-04-21,train
totalfarmmarketing,cattle,2022-04-22,train
totalfarmmarketing,cattle,2022-04-25,train
totalfarmmarketing,cattle,2022-04-26,train
totalfarmmarketing,cattle,2022-04-27,train
totalfarmmarketing,cattle,2022-04-28,train
totalfarmmarketing,cattle,2022-04-29,train
totalfarmmarketing,cattle,2022-05-02,train
totalfarmmarketing,cattle,2022-05-03,train
totalfarmmarketing,cattle,2022-05-04,train
totalfarmmarketing,cattle,2022-05-05,train
totalfarmmarketing,cattle,2022-05-06,train
totalfarmmarketing,cattle,2022-05-09,train
totalfarmmarketing,cattle,2022-05-10,train
totalfarmmarketing,cattle,2022-05-11,train
totalfarmmarketing,cattle,2022-05-12,train
totalfarmmarketing,cattle,2022-05-13,train
totalfarmmarketing,cattle,2022-05-16,train
totalfarmmarketing,cattle,2022-05-17,train
totalfarmmarketing,cattle,2022-05-18,train
totalfarmmarketing,cattle,2022-05-19,train
totalfarmmarketing,cattle,2022-05-20,train
totalfarmmarketing,cattle,2022-05-23,train
totalfarmmarketing,cattle,2022-05-24,train
totalfarmmarketing,cattle,2022-05-25,train
totalfarmmarketing,cattle,2022-05-26,train
totalfarmmarketing,cattle,2022-05-27,train
totalfarmmarketing,cattle,2022-06-13,train
totalfarmmarketing,cattle,2022-06-14,train
totalfarmmarketing,cattle,2022-06-15,train
totalfarmmarketing,cattle,2022-06-16,train
totalfarmmarketing,cattle,2022-06-17,train
totalfarmmarketing,cattle,2022-06-21,train
totalfarmmarketing,cattle,2022-06-22,train
totalfarmmarketing,cattle,2022-06-23,train
totalfarmmarketing,cattle,2022-06-24,train
totalfarmmarketing,cattle,2022-06-27,train
totalfarmmarketing,cattle,2022-06-28,train
totalfarmmarketing,cattle,2022-06-29,train
totalfarmmarketing,cattle,2022-06-30,train
totalfarmmarketing,cattle,2022-07-01,train
totalfarmmarketing,cattle,2022-07-05,train
totalfarmmarketing,cattle,2022-07-06,train
totalfarmmarketing,cattle,2022-07-07,train
totalfarmmarketing,cattle,2022-07-08,train
totalfarmmarketing,cattle,2022-07-11,train
totalfarmmarketing,cattle,2022-07-12,train
totalfarmmarketing,cattle,2022-07-13,train
totalfarmmarketing,cattle,2022-07-14,train
totalfarmmarketing,cattle,2022-07-15,train
totalfarmmarketing,cattle,2022-07-18,train
totalfarmmarketing,cattle,2022-07-19,train
totalfarmmarketing,cattle,2022-07-20,train
totalfarmmarketing,cattle,2022-07-21,train
totalfarmmarketing,cattle,2022-07-22,train
totalfarmmarketing,cattle,2022-07-25,train
totalfarmmarketing,cattle,2022-07-26,train
totalfarmmarketing,cattle,2022-07-27,train
totalfarmmarketing,cattle,2022-07-28,train
totalfarmmarketing,cattle,2022-07-29,train
totalfarmmarketing,cattle,2022-08-01,train
totalfarmmarketing,cattle,2022-08-02,train
totalfarmmarketing,cattle,2022-08-03,train
totalfarmmarketing,cattle,2022-08-04,train
totalfarmmarketing,cattle,2022-08-05,train
totalfarmmarketing,cattle,2022-08-08,train
totalfarmmarketing,cattle,2022-08-09,train
totalfarmmarketing,cattle,2022-08-10,train
totalfarmmarketing,cattle,2022-08-11,train
totalfarmmarketing,cattle,2022-08-12,train
totalfarmmarketing,cattle,2022-08-15,train
totalfarmmarketing,cattle,2022-08-16,train
totalfarmmarketing,cattle,2022-08-17,train
totalfarmmarketing,cattle,2022-08-18,train
totalfarmmarketing,cattle,2022-08-19,train
totalfarmmarketing,cattle,2022-08-23,train
totalfarmmarketing,cattle,2022-08-24,train
totalfarmmarketing,cattle,2022-08-25,train
totalfarmmarketing,cattle,2022-08-26,train
totalfarmmarketing,cattle,2022-08-29,train
totalfarmmarketing,cattle,2022-08-30,train
totalfarmmarketing,cattle,2022-08-31,train
totalfarmmarketing,cattle,2022-09-01,train
totalfarmmarketing,cattle,2022-09-02,train
totalfarmmarketing,cattle,2022-09-06,train
totalfarmmarketing,cattle,2022-09-07,train
totalfarmmarketing,cattle,2022-09-08,train
totalfarmmarketing,cattle,2022-09-09,train
totalfarmmarketing,cattle,2022-09-12,train
totalfarmmarketing,cattle,2022-09-13,train
totalfarmmarketing,cattle,2022-09-14,train
totalfarmmarketing,cattle,2022-09-15,train
totalfarmmarketing,cattle,2022-09-16,train
totalfarmmarketing,cattle,2022-09-19,train
totalfarmmarketing,cattle,2022-09-20,train
totalfarmmarketing,cattle,2022-09-21,train
totalfarmmarketing,cattle,2022-09-22,train
totalfarmmarketing,cattle,2022-09-23,train
totalfarmmarketing,cattle,2022-09-26,train
totalfarmmarketing,cattle,2022-09-27,train
totalfarmmarketing,cattle,2022-09-28,train
totalfarmmarketing,cattle,2022-09-29,train
totalfarmmarketing,cattle,2022-09-30,train
totalfarmmarketing,cattle,2022-10-03,train
totalfarmmarketing,cattle,2022-10-04,train
totalfarmmarketing,cattle,2022-10-05,train
totalfarmmarketing,cattle,2022-10-06,train
totalfarmmarketing,cattle,2022-10-07,train
totalfarmmarketing,cattle,2022-10-10,train
